created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:53:52 +0000 2017,0,0,174838211,"29¡ã37'13""N 82¡ã21'26""W",1344,1121,26,1303,False,79275,-3
Thu Nov 02 23:53:58 +0000 2017,0,0,616851281,None,243,374,0,5449,False,6154,-3
Thu Nov 02 23:54:02 +0000 2017,0,0,490467645,"Maine, USA",439,487,0,21289,False,5757,-3
Thu Nov 02 23:54:10 +0000 2017,0,0,311752071,"Gadsden, AL",871,690,2,1994,False,13773,-3
Thu Nov 02 23:54:11 +0000 2017,0,0,433875036,None,206,332,4,29648,False,14897,-3
Thu Nov 02 23:54:18 +0000 2017,0,0,163192488,"New Orleans - Dallas, TX",2698,543,102,1222,False,144704,-3
Thu Nov 02 23:54:19 +0000 2017,0,0,3161059401,RusVegas w/ Yard-Dog,256,145,7,66263,False,3637,-3
Thu Nov 02 23:54:22 +0000 2017,0,0,3235466396,growin...,508,438,2,16202,False,17719,-3
Thu Nov 02 23:54:23 +0000 2017,0,0,350558169,None,1417,975,3,9891,False,155736,-3
Thu Nov 02 23:54:25 +0000 2017,0,0,633296885, charlottesville-radford,1820,1065,5,23942,False,85879,-3
Thu Nov 02 23:54:28 +0000 2017,0,0,46151939,None,279,259,1,5306,False,18796,-3
Thu Nov 02 23:54:30 +0000 2017,0,0,227877986,414,398,342,2,316,False,19617,-3
Thu Nov 02 23:54:30 +0000 2017,0,0,2312656823, w/ my dad,2576,972,3,7787,False,48397,-3
Thu Nov 02 23:54:41 +0000 2017,0,0,1034020088,"West Virginia, USA",81,173,0,249,False,539,-3
Thu Nov 02 23:54:41 +0000 2017,0,0,515044723,"Marysville, PA",133,399,2,923,False,1325,-3
Thu Nov 02 23:54:56 +0000 2017,0,0,1194858954,valparaiso ,269,224,2,15276,False,11726,-3
Thu Nov 02 23:54:59 +0000 2017,0,0,500101371,"Athens, OH",823,653,2,44029,False,18923,-3
