created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:46:13 +0000 2017,0,0,419832267,440 & 216 ,1295,199,2,12448,False,63792,0
Thu Nov 02 23:46:22 +0000 2017,0,0,1192125967,"Los Angeles, CA",307,314,0,3079,False,2531,0
Thu Nov 02 23:46:22 +0000 2017,0,0,1059575960,"Atlanta, GA",1095,600,5,3917,False,78312,0
Thu Nov 02 23:46:31 +0000 2017,0,0,127760169,"West Covina, CA",456,308,2,19366,False,40486,0
Thu Nov 02 23:46:31 +0000 2017,0,0,1078757370,Algeria,594,456,0,12307,False,10757,0
Thu Nov 02 23:46:40 +0000 2017,0,0,3185064115,"Atlanta, GA",1755,813,5,17974,False,55720,0
Thu Nov 02 23:46:48 +0000 2017,0,0,251146708,New York,37,179,3,94,False,1412,0
Thu Nov 02 23:46:50 +0000 2017,0,0,793655795376386048,"Toronto, Ontario",30,87,0,423,False,249,0
Thu Nov 02 23:46:51 +0000 2017,0,0,1670645708,HTX Waxahachie,422,671,14,29628,False,28274,0
Thu Nov 02 23:46:52 +0000 2017,0,0,829872863092076544,TXGA,510,442,4,9715,False,2908,0
Thu Nov 02 23:46:54 +0000 2017,0,0,831666455439630336,"Arlington, TX",596,48,3,1745,False,774,0
Thu Nov 02 23:46:57 +0000 2017,0,0,1631616254,None,473,408,0,1316,False,11460,0
Thu Nov 02 23:46:59 +0000 2017,0,0,3304242033,"Adrian, GA ",325,946,0,5409,False,6722,0
Thu Nov 02 23:47:03 +0000 2017,0,0,900522120,"New York, NY",3369,2008,39,17072,False,150731,0
Thu Nov 02 23:47:03 +0000 2017,0,0,629057885,210-361,1154,2084,0,9124,False,29922,0
Thu Nov 02 23:47:05 +0000 2017,0,0,4697911639,With Nicki duhhh,2319,431,21,29392,False,41955,0
Thu Nov 02 23:47:12 +0000 2017,0,0,319916111,"Los Angeles, CA",779,1526,2,12485,False,24216,0
Thu Nov 02 23:47:18 +0000 2017,0,0,2339506206,None,353,124,1,15086,False,7523,0
Thu Nov 02 23:47:21 +0000 2017,0,0,25158241,Cincinnati by way of Chicago,196,195,10,2913,False,4395,0
Thu Nov 02 23:47:22 +0000 2017,0,0,2847636226,304,609,913,2,2093,False,5459,0
Thu Nov 02 23:47:25 +0000 2017,0,0,512642710,"Jersey City, NJ",667,545,4,10221,False,18777,0
