created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Wed Sep 27 13:44:35 +0000 2017,0,5,142315243,"New York, NY",3466,3209,104,1163,False,15512,1
Thu Oct 12 02:27:00 +0000 2017,16,8,21918310,"Washington, DC",259932,332,3665,1551,True,10996,1
Sat Sep 09 14:54:03 +0000 2017,0,12,21918310,"Washington, DC",259932,332,3665,1551,True,10996,1
Mon Oct 23 16:24:53 +0000 2017,0,5,12655722,Missouri School of Journalism,24618,611,1421,745,False,5902,1
Fri Sep 15 13:24:29 +0000 2017,0,1,12655722,Missouri School of Journalism,24618,611,1421,745,False,5902,1
Wed Sep 20 21:57:06 +0000 2017,0,0,101474181,"Kalamazoo, MI",6744,396,475,637,False,6139,1
Tue Sep 05 14:04:41 +0000 2017,27,3,101474181,"Kalamazoo, MI",6744,396,475,637,False,6139,1
Thu Oct 26 16:05:26 +0000 2017,0,124,47848003,"Washington, DC",14707,2710,505,4271,True,11922,1
Wed May 24 00:03:32 +0000 2017,28,10,18582812,"Palo Alto, CA",14163,809,435,451,True,6539,1
Tue Apr 25 22:38:04 +0000 2017,0,0,18828372,"San Diego & Garden Grove, CA",1365,529,57,3290,False,17128,1
Mon Dec 05 20:25:24 +0000 2016,1,0,18828372,"San Diego & Garden Grove, CA",1365,529,57,3290,False,17128,1
Thu Nov 02 17:10:39 +0000 2017,64,29,218975278,Washington DC,110084,702,3005,16632,True,64718,1
Thu Nov 02 17:10:24 +0000 2017,69,15,218975278,Washington DC,110084,702,3005,16632,True,64718,1
Wed Dec 07 18:42:14 +0000 2016,0,349,16788391,"Washington, D.C.",771,202,18,37,False,1957,1
Thu Sep 08 22:34:47 +0000 2016,0,28,164412502,Washington DC,144739,1032,2931,956,True,12596,1
Wed Oct 18 14:39:11 +0000 2017,3913,478,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Tue Oct 17 14:49:11 +0000 2017,0,503,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Tue Oct 17 14:28:54 +0000 2017,1274,184,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Tue Oct 17 14:28:21 +0000 2017,9708,1084,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Mon Sep 18 12:28:18 +0000 2017,1543,262,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Fri Jul 28 17:12:50 +0000 2017,4146,649,939091,"Washington, D.C.",2453323,22,10715,0,True,1330,1
Fri Oct 27 08:12:17 +0000 2017,0,2,21252618,Washington,93155,2898,2336,74,True,42957,1
Tue Oct 31 04:31:45 +0000 2017,18,5,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,1
Thu Oct 26 05:47:11 +0000 2017,0,2070,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,1
Wed Oct 25 22:48:57 +0000 2017,39,20,739973665631047680,"Beverly Grove, CA",6520,6300,54,1586,False,3150,1
Mon Oct 30 20:05:11 +0000 2017,21,1,352548417,"Washington, DC",178740,1293,3194,2373,True,34933,1
Wed Nov 01 09:46:36 +0000 2017,6,0,13168412,"Washington, DC",6257,1742,208,49192,True,40735,1
Sat Oct 28 23:44:20 +0000 2017,3,0,13168412,"Washington, DC",6257,1742,208,49192,True,40735,1
Thu Nov 02 01:45:29 +0000 2017,0,0,178612775,New York,13770,1057,242,59,True,18290,1
Tue Oct 31 03:49:27 +0000 2017,0,1489,731167584,"Los Angeles, CA",38194,1766,1244,52,False,14136,1
Mon Oct 30 15:14:22 +0000 2017,0,92,731167584,"Los Angeles, CA",38194,1766,1244,52,False,14136,1
Thu Oct 12 18:22:23 +0000 2017,0,108,227660675,"New York, NY",48011,892,1346,2683,True,14333,1
Thu Sep 28 10:06:04 +0000 2017,0,2,227660675,"New York, NY",48011,892,1346,2683,True,14333,1
Wed Feb 15 00:17:53 +0000 2017,0,0,14130084,"New York, NY",4030,847,334,685,False,1319,1
Sat Feb 04 03:24:58 +0000 2017,2,0,14130084,"New York, NY",4030,847,334,685,False,1319,1
Fri Oct 13 16:57:24 +0000 2017,0,5,423667118,Washington D.C.,656,474,24,184,False,1360,1
Sun Mar 26 13:57:42 +0000 2017,0,0,423667118,Washington D.C.,656,474,24,184,False,1360,1
Thu May 04 15:50:14 +0000 2017,1,1,570848593,"Washington, DC",434,475,15,316,False,715,1
Sun Apr 02 14:30:01 +0000 2017,2,1,570848593,"Washington, DC",434,475,15,316,False,715,1
Fri Sep 26 18:27:51 +0000 2014,0,15,19926698,"Columbus, NC",1172,1973,32,3,False,693,1
Mon Sep 18 14:51:07 +0000 2017,0,0,216549433,"Washington, D.C.",1341,1459,85,665,True,6613,1
Thu Sep 28 16:58:41 +0000 2017,0,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,1
Thu Jun 08 21:16:47 +0000 2017,0,1,17285007,New York City,9442,477,455,228,True,6427,1
Thu Jun 08 15:06:07 +0000 2017,1,3,17285007,New York City,9442,477,455,228,True,6427,1
Sat Oct 21 02:27:27 +0000 2017,1,0,588551910,"Portland, OR",80,174,4,1959,False,634,1
Sun Aug 13 18:52:52 +0000 2017,0,29673,253375098,"Virginia, USA",746,744,0,1148,False,6578,1
Fri Oct 27 20:19:41 +0000 2017,1,2,90216414,"New York, NY",16762,3451,320,1570,True,23753,1
Tue Oct 31 21:46:28 +0000 2017,160,44,14717197,NY & DC,268012,583,9324,131,True,120864,1
Mon Oct 16 22:20:31 +0000 2017,111,34,1074518754,"Washington, D.C.",69177,2683,1738,471,True,10772,1
Wed Oct 04 20:37:08 +0000 2017,15,34,1074518754,"Washington, D.C.",69177,2683,1738,471,True,10772,1
Thu Sep 28 15:31:24 +0000 2017,33,9,1074518754,"Washington, D.C.",69177,2683,1738,471,True,10772,1
Sat Oct 28 18:30:01 +0000 2017,0,0,85332821,"Washington, DC",36059,9079,709,25491,True,32200,1
Fri Oct 27 22:58:04 +0000 2017,77,1,3095089653,"California, USA",21234,425,59,2671,False,2734,1
Mon Dec 14 22:22:14 +0000 2015,0,0,9155732,New York,3847,1089,178,2164,False,2164,1
Sat May 09 23:38:47 +0000 2015,0,0,9155732,New York,3847,1089,178,2164,False,2164,1
Sat Aug 26 22:22:09 +0000 2017,0,0,120187926,NYC - Westchester ,1984,5001,81,206,False,15415,1
Wed Aug 23 14:40:59 +0000 2017,2,0,120187926,NYC - Westchester ,1984,5001,81,206,False,15415,1
Tue Aug 15 15:10:47 +0000 2017,0,0,120187926,NYC - Westchester ,1984,5001,81,206,False,15415,1
Wed Aug 09 16:46:44 +0000 2017,0,0,120187926,NYC - Westchester ,1984,5001,81,206,False,15415,1
Tue Oct 31 18:26:23 +0000 2017,0,0,14755492,"New York, NY",962228,1297,7441,1377,True,21562,1
Thu Sep 28 22:41:36 +0000 2017,35,28,14755492,"New York, NY",962228,1297,7441,1377,True,21562,1
Wed Nov 01 14:33:22 +0000 2017,76,11,35816588,"Ann Arbor, MI",120161,21071,369,4374,True,40151,1
Mon Oct 16 15:20:57 +0000 2017,0,13,1108676095,"Austin, TX",1954,5001,42,4702,False,7015,1
Fri Oct 06 00:44:51 +0000 2017,0,0,1108676095,"Austin, TX",1954,5001,42,4702,False,7015,1
Tue May 09 19:05:26 +0000 2017,0,17,2909744993,"Washington, DC",466,420,11,362,False,238,1
Wed Aug 02 00:45:21 +0000 2017,189,23,17461978,TOUT-SHAQ. INSTAGRAM-SHAQ,14803807,688,48566,67,True,8924,1
Sat Oct 14 15:38:54 +0000 2017,0,0,78896398,New York area,28963,379,663,200,True,13428,1
Fri Oct 13 22:33:34 +0000 2017,36,5,78896398,New York area,28963,379,663,200,True,13428,1
Mon Oct 09 18:16:38 +0000 2017,0,0,78896398,New York area,28963,379,663,200,True,13428,1
Mon Oct 09 17:23:04 +0000 2017,0,0,78896398,New York area,28963,379,663,200,True,13428,1
Wed Nov 01 01:40:16 +0000 2017,0,5,17086475,"New York, New York",38595,6129,1607,901,True,27105,1
Thu Oct 26 13:34:08 +0000 2017,2,0,17086475,"New York, New York",38595,6129,1607,901,True,27105,1
Thu Nov 02 19:57:07 +0000 2017,3,4,816833925456789505,"San Pedro, CA",5478,479,243,391,True,1480,1
Fri Oct 27 20:55:42 +0000 2017,2,4,816833925456789505,"San Pedro, CA",5478,479,243,391,True,1480,1
Mon Sep 25 19:46:30 +0000 2017,1,0,816833925456789505,"San Pedro, CA",5478,479,243,391,True,1480,1
Mon Jul 27 17:08:24 +0000 2015,0,0,24335159,"Los Angeles, CA",890,1774,73,855,False,1546,1
Tue Jul 14 17:14:25 +0000 2015,0,3,24335159,"Los Angeles, CA",890,1774,73,855,False,1546,1
Thu Jan 15 01:37:19 +0000 2015,0,2,24335159,"Los Angeles, CA",890,1774,73,855,False,1546,1
Mon Oct 09 14:41:41 +0000 2017,0,16,49808712,"Rutherford, NJ",3665,993,191,22,False,45656,1
Thu Oct 05 01:32:18 +0000 2017,0,0,49808712,"Rutherford, NJ",3665,993,191,22,False,45656,1
Wed Oct 04 21:37:43 +0000 2017,0,0,49808712,"Rutherford, NJ",3665,993,191,22,False,45656,1
Wed Oct 04 13:45:59 +0000 2017,0,0,49808712,"Rutherford, NJ",3665,993,191,22,False,45656,1
Tue Sep 26 17:37:32 +0000 2017,0,1339,813512,YVR/SFO/NYC,68897,93,2594,1629,True,6828,1
Thu Nov 02 13:32:12 +0000 2017,4,0,50446226,"Washington, D.C.",142286,348,3716,7502,True,34204,1
Wed Nov 01 14:19:58 +0000 2017,9,2,50446226,"Washington, D.C.",142286,348,3716,7502,True,34204,1
