created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Oct 26 01:42:02 +0000 2017,1,0,570848593,"Washington, DC",434,475,15,316,False,715,0
Fri Sep 15 15:20:15 +0000 2017,0,1,216549433,"Washington, D.C.",1341,1459,85,665,True,6613,0
Thu Nov 02 07:41:42 +0000 2017,0,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,0
Sun Oct 01 16:38:29 +0000 2017,0,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,0
Tue Sep 26 18:45:18 +0000 2017,1,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,0
Tue Sep 26 01:13:35 +0000 2017,0,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,0
Mon Sep 25 20:34:56 +0000 2017,0,0,36607433,"Ogden, UT",479,704,20,16666,False,4800,0
Mon May 08 19:45:23 +0000 2017,1,0,278299653,"Maryland, USA",1127,890,0,5823,False,24681,0
Fri Mar 31 13:30:08 +0000 2017,0,0,278299653,"Maryland, USA",1127,890,0,5823,False,24681,0
Fri Feb 17 15:00:42 +0000 2017,0,18437,278299653,"Maryland, USA",1127,890,0,5823,False,24681,0
Sat Oct 21 22:34:31 +0000 2017,1,0,588551910,"Portland, OR",80,174,4,1959,False,634,0
Thu Oct 05 20:11:32 +0000 2017,1,0,588551910,"Portland, OR",80,174,4,1959,False,634,0
Sun Sep 24 04:45:02 +0000 2017,0,0,588551910,"Portland, OR",80,174,4,1959,False,634,0
Thu Aug 31 00:08:46 +0000 2017,0,0,588551910,"Portland, OR",80,174,4,1959,False,634,0
Tue Aug 15 22:53:30 +0000 2017,0,19185,588551910,"Portland, OR",80,174,4,1959,False,634,0
Tue Aug 15 20:29:21 +0000 2017,0,0,588551910,"Portland, OR",80,174,4,1959,False,634,0
Tue Oct 31 13:13:45 +0000 2017,1,2,90216414,"New York, NY",16762,3451,320,1570,True,23753,0
Mon Sep 11 15:55:52 +0000 2017,0,0,1127353603,"Marquette, MI",377,236,1,7356,False,3244,0
Tue Oct 31 22:24:04 +0000 2017,82286,12826,409486555,"Washington, DC",9406623,15,21057,3,True,822,0
Fri Oct 20 20:31:38 +0000 2017,13,0,3095089653,"California, USA",21234,425,59,2671,False,2734,0
